Id,OrganizationId,CertifiedStatus,License,CertificateCode,CertificateType,Organization,Role,Country,CertificateUrl,SalesActivityStatus
a02Do000005x25uIAA,001Do00000MeqTaIAJ,Valid,FSC-C194358,SGSHK-COC-440102,COC,PT Nagamas Makmur Sejahtera,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000005x25uIAA/PrintFile?culture=en,
a02UV00000BUh61YAD,001UV00000PO3cfYAD,Valid,FSC-C215333,SGSHK-COC-440127,COC,PT Nanwang Pack Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a02UV00000BUh61YAD/PrintFile?culture=en,
a0240000005sSCwAAM,0014000000aUaaGAAS,Terminated,FSC-C007461,CU-FM/COC-813446,FM/COC,PT Narkata Rimba,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sSCwAAM/PrintFile?culture=en,
a02Do000001jJxFIAU,001Do000002nJBMIA2,Valid,FSC-C186974,BV-COC-186974,COC,PT National Label Umas Daya Manufacturer,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000001jJxFIAU/PrintFile?culture=en,
a024y00000m4qvWAAQ,0014y000021VsQVAA0,Valid,FSC-C164104,SA-COC-012840,COC,PT Niaga Indo Alam,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000m4qvWAAQ/PrintFile?culture=en,
a024y00000obvx3AAA,0014y00002lQPeaAAG,Terminated,FSC-C183138,SA-COC-013534,COC,PT Nippo Tech Sejahtera,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000obvx3AAA/PrintFile?culture=en,
a024000000J1L0gAAF,0014000000wA0qyAAC,Terminated,FSC-C119519,TT-COC-004819,COC,PT Niti Karya Wiguna,Certificate holder,INDONESIA,/api/v1/Certification/a024000000J1L0gAAF/PrintFile?culture=en,
a02Do000001ghotIAA,001Do0000077MxuIAE,Suspended,FSC-C185708,SA-COC-013742,COC,PT Nusantara Timber Pratama,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000001ghotIAA/PrintFile?culture=en,
a02UV000002FZXNYA4,001UV000006xSxhYAE,Valid,FSC-C201639,BV-COC-201639,COC,PT OTA INDONESIA,Certificate holder,INDONESIA,/api/v1/Certification/a02UV000002FZXNYA4/PrintFile?culture=en,
a0240000005uWFwAAM,0014000000VDJ1YAAX,Terminated,FSC-C100281,TT-COC-003490,COC,PT OTA INDONESIA,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005uWFwAAM/PrintFile?culture=en,
a024000000DcgraAAB,001UV00000AziSzYAJ,Valid,FSC-C114932,SCS-COC-700547,COC,PT Oceanco,Certificate holder,INDONESIA,/api/v1/Certification/a024000000DcgraAAB/PrintFile?culture=en,
a024000000DcgraAAB,001UV00000CMm3tYAD,Valid,FSC-C114932,SCS-COC-700547,COC,PT Oceanco - Factory,Site,INDONESIA,/api/v1/Certification/a024000000DcgraAAB/PrintFile?culture=en,
a0240000005sVD2AAM,0014000000PeYW0AAN,Terminated,FSC-C018999,SGS-COC-0633,COC,PT Octa Mitranusa Persada,Site,INDONESIA,/api/v1/Certification/a0240000005sVD2AAM/PrintFile?culture=en,
a024000000OkNWyAAN,0014000001KbbDZAAZ,Terminated,FSC-C122613,TT-COC-005117,COC,PT Oji Forest Products Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a024000000OkNWyAAN/PrintFile?culture=en,
a023300000azEdrAAE,0013300001kEk0hAAC,Valid,FSC-C131118,SGSHK-COC-440007,COC,PT Oriental Asahi JP Carton Box,Certificate holder,INDONESIA,/api/v1/Certification/a023300000azEdrAAE/PrintFile?culture=en,
a0240000006wUGDAA2,0014000000ZF6BlAAL,Valid,FSC-C106033,SA-COC-012917,COC,PT Orimba Alam Kreasi,Certificate holder,INDONESIA,/api/v1/Certification/a0240000006wUGDAA2/PrintFile?culture=en,
a02UV000004HUNZYA4,001UV00000BrwU9YAJ,Valid,FSC-C205487,SGSHK-COC-440117,COC,PT Otani Premium Paper Industry,Certificate holder,INDONESIA,/api/v1/Certification/a02UV000004HUNZYA4/PrintFile?culture=en,
a024y00000jqgUTAAY,0014y00002jaxc4AAA,Valid,FSC-C181198,SCS-COC-009301,COC,PT Out of Asia,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000jqgUTAAY/PrintFile?culture=en,
a0240000005sQnNAAU,0014000000PeabPAAR,Valid,FSC-C002032,SGSHK-COC-004776,COC,PT PAXAR INDONESIA,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sQnNAAU/PrintFile?culture=en,
a024y00000jqikYAAQ,0014y00002jdStGAAU,Valid,FSC-C181569,CU-COC-890137,COC,PT PHILNESIA INTERNATIONAL,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000jqikYAAQ/PrintFile?culture=en,No_FSC_Sales
a023300000ZWyqwAAD,0013300001hMOSpAAO,Terminated,FSC-C128986,TT-COC-005844,COC,PT PUNDI INDOKAYU INDUSTRI,Certificate holder,INDONESIA,/api/v1/Certification/a023300000ZWyqwAAD/PrintFile?culture=en,
a02UV000002ugLBYAY,001UV000008RTHVYA4,Valid,FSC-C202988,SGSHK-COC-440115,COC,PT Pabrik Kertas Noree Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a02UV000002ugLBYAY/PrintFile?culture=en,
a0240000005sUciAAE,0014000000PeaaFAAR,Terminated,FSC-C016747,SGS-COC-003110,COC,PT Pabrik Kertas Tjiwi Kimia Tbk,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sUciAAE/PrintFile?culture=en,
a02UV00000F1q0jYAB,001UV00000UmHbbYAF,Valid,FSC-C219552,PBN-COC-082813,COC,PT Pacific Furniture Industry,Certificate holder,INDONESIA,/api/v1/Certification/a02UV00000F1q0jYAB/PrintFile?culture=en,
a02f300000m3V8aAAE,001UV00000WSFD5YAP,Valid,FSC-C161358,SCS-COC-701882,COC,PT Panca Eka Bina Plywood Industry,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000m3V8aAAE/PrintFile?culture=en,
a0240000005sUJxAAM,0014000000PeYeZAAV,Terminated,FSC-C015584,TT-COC-1745,COC,PT Panca Eka Bina Plywood Industry,Site,INDONESIA,/api/v1/Certification/a0240000005sUJxAAM/PrintFile?culture=en,
a0240000005vZ4HAAU,0014000001YetdaAAB,Terminated,FSC-C101932,TT-COC-003534,COC,PT Panca Eka Bina Plywood Industry,Expired site,INDONESIA,/api/v1/Certification/a0240000005vZ4HAAU/PrintFile?culture=en,
a0240000005vZ4HAAU,0014000000Vxnf9AAB,Terminated,FSC-C101932,TT-COC-003534,COC,PT Panca Eka Bina Plywood Industry,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005vZ4HAAU/PrintFile?culture=en,
a0240000005sRV3AAM,0014000000Peci6AAB,Terminated,FSC-C004740,TT-COC-002518,COC,PT Panca Eka Bina Plywood Industry,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sRV3AAM/PrintFile?culture=en,
a02Do00000174vSIAQ,001Do00000HHqSQIA1,Valid,FSC-C190511,SGSHK-COC-440096,COC,PT Panca Kraft Pratama,Certificate holder,INDONESIA,/api/v1/Certification/a02Do00000174vSIAQ/PrintFile?culture=en,
a023300000V7jOfAAJ,0013300001aUqbYAAS,Terminated,FSC-C125356,NC-FM/COC-021270,FM/COC,PT Pandu Maha Wana,Certificate holder,INDONESIA,/api/v1/Certification/a023300000V7jOfAAJ/PrintFile?culture=en,
a023300000VHS40AAH,0013300001aWBEXAA4,Terminated,FSC-C125516,NC-CW/FM-021270,CW/FM,PT Pandu Maha Wana,Certificate holder,INDONESIA,/api/v1/Certification/a023300000VHS40AAH/PrintFile?culture=en,
a024y00000jotpwAAA,0014y00002B6DM3AAN,Terminated,FSC-C166150,SGSHK-COC-440070,COC,PT Panorama Indah Furnitur,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000jotpwAAA/PrintFile?culture=en,
a0240000005sTbUAAU,0014000000PebqWAAR,Valid,FSC-C012827,TUVDC-COC-100800,COC,PT Paperina Dwijaya,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sTbUAAU/PrintFile?culture=en,
a02UV0000051wv8YAA,001UV00000DhBC3YAN,Suspended,FSC-C206916,SCS-COC-700858,COC,PT Paperpack Printama Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a02UV0000051wv8YAA/PrintFile?culture=en,
a023300000VS6RYAA1,0013300001bjzQMAAY,Valid,FSC-C125614,SGSHK-COC-440030,COC,PT Papertech Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a023300000VS6RYAA1/PrintFile?culture=en,
a0240000005sRDfAAM,0014000000PeaYWAAZ,Terminated,FSC-C003662,SW-COC-080,COC,PT Paradise Dinamis,Site,INDONESIA,/api/v1/Certification/a0240000005sRDfAAM/PrintFile?culture=en,
a02UV00000D7DykYAF,001UV00000RoF61YAF,Valid,FSC-C217274,SCS-COC-701719,COC,PT Partawood Balsa Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a02UV00000D7DykYAF/PrintFile?culture=en,
a0240000005sW35AAE,0014000000Pec48AAB,Terminated,FSC-C022226,SW-COC-001061,COC,PT Pelita Mulia Pratama,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sW35AAE/PrintFile?culture=en,
a02UV00000DcDj7YAF,001UV00000SY2sFYAT,Valid,FSC-C217856,SGSHK-COC-440130,COC,PT Penjalindo Nusantara,Certificate holder,INDONESIA,/api/v1/Certification/a02UV00000DcDj7YAF/PrintFile?culture=en,
a023300000WUkYbAAL,0013300001ePBHlAAO,Terminated,FSC-C127381,SGS-COC-010571,COC,PT Penjalindo Nusantara,Certificate holder,INDONESIA,/api/v1/Certification/a023300000WUkYbAAL/PrintFile?culture=en,
a0240000005sS0eAAE,0014000000PecaAAAR,Terminated,FSC-C006699,SW-COC-289,COC,PT Pensilindo Pratama,Site,INDONESIA,/api/v1/Certification/a0240000005sS0eAAE/PrintFile?culture=en,
a024y00000jow62AAA,0014y00002BZ1T4AAL,Valid,FSC-C166264,CU-COC-879252,COC,PT Penta Nusa Bahagia,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000jow62AAA/PrintFile?culture=en,
a023300000dpYKaAAM,0013300001mep8rAAA,Terminated,FSC-C132519,SGS-COC-010841,COC,PT Pentagraph Jaya Satria,Certificate holder,INDONESIA,/api/v1/Certification/a023300000dpYKaAAM/PrintFile?culture=en,
a02UV00000FJJRKYA5,001UV00000VF0icYAD,Valid,FSC-C219882,SCS-COC-701947,COC,PT Percetakan Sukun Druck,Certificate holder,INDONESIA,/api/v1/Certification/a02UV00000FJJRKYA5/PrintFile?culture=en,
a0240000005sU5rAAE,0014000000Pec3NAAR,Terminated,FSC-C014710,SW-FM/COC-162,FM/COC,PT Perhutani - KPH Lawu,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sU5rAAE/PrintFile?culture=en,
a02f300000e1V7lAAE,001f300001rZ8kvAAC,Valid,FSC-C139862,BV-COC-139862,COC,PT Pijar Sukma,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000e1V7lAAE/PrintFile?culture=en,
a02UV000002liZ8YAI,001UV00000861BQYAY,Valid,FSC-C202655,BV-COC-202655,COC,PT Pinago Utama Tbk,Certificate holder,INDONESIA,/api/v1/Certification/a02UV000002liZ8YAI/PrintFile?culture=en,
a023300000adKFZAA2,0013300001ieUiNAAU,Valid,FSC-C129842,SCS-COC-005557,COC,PT Pinako Rotari Permai,Certificate holder,INDONESIA,/api/v1/Certification/a023300000adKFZAA2/PrintFile?culture=en,
a02UV00000FjeThYAJ,001UV00000VvDGSYA3,Valid,FSC-C220334,SGSHK-COC-440131,COC,PT Polygroup Manufaktur Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a02UV00000FjeThYAJ/PrintFile?culture=en,
a02UV00000IQnsNYAT,001UV00000aDPS8YAO,Valid,FSC-C222820,SCS-COC-702170,COC,PT Pratama Karya Anugrah,Certificate holder,INDONESIA,/api/v1/Certification/a02UV00000IQnsNYAT/PrintFile?culture=en,
a02UV000007NIwHYAW,001UV00000IWgrNYAT,Valid,FSC-C210454,SCS-COC-701183,COC,PT President Furniture,Certificate holder,INDONESIA,/api/v1/Certification/a02UV000007NIwHYAW/PrintFile?culture=en,
a024000000NgaxlAAB,0014000001AA99xAAD,Terminated,FSC-C122139,SCS-COC-005024,COC,PT Prima Coating Cemerlang,Certificate holder,INDONESIA,/api/v1/Certification/a024000000NgaxlAAB/PrintFile?culture=en,
a0240000008k12qAAA,0014000000dkT3ZAAU,Valid,FSC-C110373,SGSHK-COC-009306,COC,PT Prima Karya Cemerlang,Certificate holder,INDONESIA,/api/v1/Certification/a0240000008k12qAAA/PrintFile?culture=en,
a0240000008hWoGAAU,0014000000djItJAAU,Terminated,FSC-C110210,SGS-COC-009292,COC,PT Prima Makmur Rotokemindo,Certificate holder,INDONESIA,/api/v1/Certification/a0240000008hWoGAAU/PrintFile?culture=en,
a02f300000gJgeqAAC,001f300001tqdmsAAA,Terminated,FSC-C142556,TT-COC-006653,COC,PT Prima Parquet Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000gJgeqAAC/PrintFile?culture=en,
a02f300000gJgeqAAC,001f300001tqdnWAAQ,Terminated,FSC-C142556,TT-COC-006653,COC,PT Prima Parquet Indonesia (Unit Flooring),Expired site,INDONESIA,/api/v1/Certification/a02f300000gJgeqAAC/PrintFile?culture=en,
a02Do000001iUabIAE,001Do00000HXz5mIAD,Valid,FSC-C191068,SA-COC-014162,COC,PT Prima Wana Kreasi Wood Industry,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000001iUabIAE/PrintFile?culture=en,
a02f300000gHaBzAAK,0014y00002hcoEpAAI,Valid,FSC-C135609,SGSHK-COC-470111,COC,PT Primacorr Mandiri,Site,INDONESIA,/api/v1/Certification/a02f300000gHaBzAAK/PrintFile?culture=en,
a024y00000jpvo8AAA,0014y00002KrGj6AAF,Terminated,FSC-C168400,SGSHK-COC-440072,COC,PT Primacorr Mandiri,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000jpvo8AAA/PrintFile?culture=en,
a0240000008FIoRAAW,0014000000cahwvAAA,Valid,FSC-C109308,SGSHK-COC-009179,COC,PT Printec Perkasa,Certificate holder,INDONESIA,/api/v1/Certification/a0240000008FIoRAAW/PrintFile?culture=en,
a023300000aygvlAAA,0013300001il7wfAAA,Valid,FSC-C130120,SGSHK-COC-440004,COC,PT Printec Perkasa – Tangerang,Certificate holder,INDONESIA,/api/v1/Certification/a023300000aygvlAAA/PrintFile?culture=en,
a0240000007S3x4AAC,0014000000ZrtNzAAJ,Valid,FSC-C106726,SCS-COC-004570,COC,PT Printindo Utama,Certificate holder,INDONESIA,/api/v1/Certification/a0240000007S3x4AAC/PrintFile?culture=en,
a0240000005sRuvAAE,0014000000PecwIAAR,Valid,FSC-C006344,SA-COC-012850,COC,PT Profilindah Kharisma,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sRuvAAE/PrintFile?culture=en,
a024y00000obmx1AAA,0014y00002WD6NHAA1,Terminated,FSC-C173834,SA-COC-012641,COC,PT Pundi Uniwood Industry,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000obmx1AAA/PrintFile?culture=en,
a023300000ZWypeAAD,0013300001hMOMMAA4,Terminated,FSC-C128982,TT-COC-005843,COC,PT Pundi Uniwood Industry,Certificate holder,INDONESIA,/api/v1/Certification/a023300000ZWypeAAD/PrintFile?culture=en,
a024000000EnjQwAAJ,0014000000ozXnmAAE,Valid,FSC-C116121,SA-COC-012824,COC,PT Pura Barutama (Paper Mill Unit),Certificate holder,INDONESIA,/api/v1/Certification/a024000000EnjQwAAJ/PrintFile?culture=en,
a024000000J3h8yAAB,0014000000wAiNSAA0,Terminated,FSC-C119590,SGS-COC-010103,COC,PT Pura Barutama – Coating Division,Certificate holder,INDONESIA,/api/v1/Certification/a024000000J3h8yAAB/PrintFile?culture=en,
a024000000QgtDtAAJ,0014000001ZCiUcAAL,Valid,FSC-C124435,SGSHK-COC-440017,COC,PT Pura Barutama – Metallizing Division,Certificate holder,INDONESIA,/api/v1/Certification/a024000000QgtDtAAJ/PrintFile?culture=en,
a024000000G4Dq3AAF,0014000000qgJGKAA2,Valid,FSC-C117273,SGSHK-COC-009922,COC,PT Pura Barutama – Offset Division,Certificate holder,INDONESIA,/api/v1/Certification/a024000000G4Dq3AAF/PrintFile?culture=en,
a02f300000e1KrxAAE,001f300001rYzsIAAS,Terminated,FSC-C139473,SCS-COC-006219,COC,PT Pura Dekorindo,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000e1KrxAAE/PrintFile?culture=en,
a02Do0000014ShLIAU,001Do00000DbeoTIAR,Valid,FSC-C188870,SA-COC-013979,COC,PT Pura Nusapersada,Certificate holder,INDONESIA,/api/v1/Certification/a02Do0000014ShLIAU/PrintFile?culture=en,
a0240000005sTuBAAU,0014000000PeaWaAAJ,Terminated,FSC-C013986,SW-COC-234,COC,PT Puriartha Artistika Jati Indonesia,Site,INDONESIA,/api/v1/Certification/a0240000005sTuBAAU/PrintFile?culture=en,
a023300000YKfrLAAT,0013300001g4ZTEAA2,Valid,FSC-C128326,SCS-COC-005431,COC,PT Putra Buana Indonesia Wood Industry,Certificate holder,INDONESIA,/api/v1/Certification/a023300000YKfrLAAT/PrintFile?culture=en,
a0240000008K5dAAAS,0014000000dJklkAAC,Terminated,FSC-C109658,SGS-COC-009229,COC,PT Putra Cipta Karindomas,Certificate holder,INDONESIA,/api/v1/Certification/a0240000008K5dAAAS/PrintFile?culture=en,
a023300000gBmuQAAS,0013300001rQijhAAC,Valid,FSC-C135291,SA-COC-012838,COC,PT Putra Sumber Utama Timber,Site,INDONESIA,/api/v1/Certification/a023300000gBmuQAAS/PrintFile?culture=en,
a023300000gC36xAAC,001f300001rb2t4AAA,Valid,FSC-C135335,SGSHK-COC-440012,COC,PT Putracipta Karindomas,Certificate holder,INDONESIA,/api/v1/Certification/a023300000gC36xAAC/PrintFile?culture=en,
a02UV00000DPNrfYAH,001UV00000SGdJpYAL,Valid,FSC-C217617,NEO-COC-217617,COC,PT QINGDA MASPION PAPER PRODUCTS,Certificate holder,INDONESIA,/api/v1/Certification/a02UV00000DPNrfYAH/PrintFile?culture=en,
a02UV00000Dz79xYAB,001UV00000T6tHKYAZ,Valid,FSC-C218289,ESTS-COC-251109,COC,PT QUARK QUALITY PACK,Certificate holder,INDONESIA,/api/v1/Certification/a02UV00000Dz79xYAB/PrintFile?culture=en,
a02f300000k41VMAAY,001f300001xWBXAAA4,Valid,FSC-C152140,CU-COC-891525,COC,PT Quality Works,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000k41VMAAY/PrintFile?culture=en,
a02f300000gIyGvAAK,001f300001tpvSTAAY,Valid,FSC-C140888,SCS-COC-006247,COC,PT Quartindo Sejati Furnitama,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000gIyGvAAK/PrintFile?culture=en,
